OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,PaymentID,ShippingID,OrderStatus
O009554,2025-04-16,C03583,P0106,1,46383.35,15,39425.85,28809.39,10616.46,PM005,S001,Delivered
O009555,2025-02-18,C04389,P0111,3,7702.05,5,21950.84,17363.67,4587.17,PM001,S001,Delivered
O009556,2025-05-14,C00730,P0346,3,25689.58,10,69361.87,60913.77,8448.1,PM002,S001,Delivered
O009557,2025-12-12,C00036,P0027,1,32131.68,0,32131.68,20822.18,11309.5,PM002,S001,Delivered
O009558,2024-06-29,C00245,P0447,2,16204.1,15,27546.97,23693.6,3853.37,PM005,S002,Delivered
O009559,2025-01-23,C03467,P0038,2,33902.69,5,0.0,50049.72,0.0,PM002,S002,Cancelled
O009560,2025-10-03,C03768,P0172,1,4930.44,25,3697.83,4213.33,-515.5,PM002,S002,Delivered
O009561,2025-09-24,C04286,P0008,1,58498.42,10,52648.58,37283.83,15364.75,PM004,S001,Returned
O009562,2024-07-05,C01782,P0023,1,42198.71,15,35868.9,35533.83,335.07,PM001,S002,Delivered
O009563,2025-11-04,C02855,P0134,2,23644.2,0,47288.4,40673.1,6615.3,PM001,S001,Delivered
O009564,2025-09-15,C01216,P0409,3,56883.94,15,145054.05,110848.44,34205.61,PM002,S003,Delivered
O009565,2025-04-12,C00616,P0059,1,11802.2,0,11802.2,7451.57,4350.63,PM002,S001,Delivered
O009566,2025-04-01,C04164,P0441,1,59167.87,0,59167.87,38769.9,20397.97,PM001,S001,Delivered
O009567,2024-05-13,C00454,P0058,4,56240.17,15,191216.58,190641.72,574.86,PM002,S002,Delivered
O009568,2025-11-28,C03305,P0256,1,20346.54,10,18311.89,12678.25,5633.64,PM003,S002,Delivered
O009569,2024-06-23,C01532,P0400,1,64730.01,0,64730.01,41002.05,23727.96,PM005,S001,Delivered
O009570,2024-09-17,C04562,P0282,2,21038.55,10,37869.39,27955.54,9913.85,PM003,S001,Delivered
O009571,2024-11-12,C01776,P0335,1,47772.12,0,47772.12,30372.36,17399.76,PM002,S002,Delivered
O009572,2024-09-25,C02490,P0500,1,38467.04,10,34620.34,23888.24,10732.1,PM001,S001,Delivered
O009573,2025-04-14,C01150,P0175,5,12941.59,25,48530.96,42650.65,5880.31,PM001,S002,Delivered
O009574,2024-08-11,C03707,P0096,2,49318.64,0,98637.28,82976.48,15660.8,PM001,S001,Delivered
O009575,2024-09-08,C04229,P0424,1,4019.79,15,3416.82,3482.33,-65.51,PM002,S002,Delivered
O009576,2024-03-04,C04988,P0147,3,2980.54,5,8494.54,5577.33,2917.21,PM004,S001,Delivered
O009577,2025-04-08,C04492,P0462,1,20438.55,15,17372.77,12730.23,4642.54,PM004,S003,Delivered
O009578,2024-05-03,C02138,P0117,4,7125.57,10,25652.05,19303.4,6348.65,PM004,S001,Returned
O009579,2025-08-04,C00083,P0240,3,1374.43,15,3504.8,2949.15,555.65,PM001,S001,Delivered
O009580,2024-08-25,C01524,P0428,1,6322.57,10,5690.31,4256.71,1433.6,PM001,S001,Delivered
O009581,2024-03-15,C03381,P0355,1,61615.13,15,52372.86,49917.96,2454.9,PM001,S001,Delivered
O009582,2025-03-17,C02580,P0154,3,68556.87,10,185103.55,141383.13,43720.42,PM004,S001,Delivered
O009583,2025-05-14,C04937,P0308,4,7816.38,15,26575.69,25307.28,1268.41,PM003,S001,Delivered
O009584,2025-06-05,C01108,P0421,1,9363.09,10,8426.78,5980.47,2446.31,PM001,S001,Delivered
O009585,2024-09-24,C02075,P0333,5,43663.96,5,207403.81,147916.5,59487.31,PM001,S001,Delivered
O009586,2025-05-01,C04475,P0303,1,60306.18,15,51260.25,40595.27,10664.98,PM001,S002,Delivered
O009587,2025-08-22,C01925,P0200,3,2885.95,10,7792.06,6714.06,1078.0,PM005,S001,Delivered
O009588,2024-02-19,C04313,P0014,2,57051.08,10,102691.94,86425.76,16266.18,PM001,S001,Delivered
O009589,2025-10-16,C00381,P0154,2,68556.87,25,102835.3,94255.42,8579.88,PM002,S001,Delivered
O009590,2024-02-28,C00637,P0047,2,31801.68,0,63603.36,38862.2,24741.16,PM001,S002,Delivered
O009591,2025-03-29,C00800,P0248,5,50603.68,15,215065.64,166714.75,48350.89,PM002,S001,Delivered
O009592,2025-12-23,C03784,P0094,2,5219.27,10,9394.69,6578.9,2815.79,PM005,S001,Delivered
O009593,2024-03-12,C04013,P0499,1,21349.85,5,20282.36,14155.91,6126.45,PM001,S001,Delivered
O009594,2024-07-08,C02556,P0232,2,34238.94,20,54782.3,43186.04,11596.26,PM001,S002,Delivered
O009595,2025-07-15,C00283,P0106,1,46383.35,15,39425.85,28809.39,10616.46,PM001,S002,Delivered
O009596,2025-12-17,C04310,P0397,1,10028.95,0,10028.95,8100.61,1928.34,PM001,S001,Delivered
O009597,2025-07-19,C01180,P0228,1,70405.17,15,59844.39,44048.85,15795.54,PM003,S001,Pending
O009598,2024-06-04,C02047,P0395,2,34405.12,0,68810.24,57824.08,10986.16,PM001,S001,Delivered
O009599,2025-07-16,C00855,P0258,2,24826.11,0,49652.22,41966.84,7685.38,PM002,S002,Delivered
O009600,2025-11-03,C00617,P0158,2,47584.99,5,90411.48,77160.28,13251.2,PM003,S001,Delivered
O009601,2025-10-02,C03231,P0371,1,15248.26,25,11436.2,10669.5,766.7,PM001,S001,Delivered
O009602,2024-03-25,C02089,P0280,5,7166.02,10,32247.09,21878.85,10368.24,PM003,S001,Delivered
O009603,2024-03-09,C03874,P0245,1,47893.82,10,43104.44,31746.32,11358.12,PM002,S003,Returned
O009604,2025-01-19,C04615,P0082,1,41737.53,15,35476.9,25992.15,9484.75,PM001,S002,Delivered
O009605,2025-01-07,C01029,P0023,1,42198.71,5,40088.77,35533.83,4554.94,PM001,S001,Delivered
O009606,2024-02-24,C01045,P0117,2,7125.57,20,11400.91,9651.7,1749.21,PM002,S001,Pending
O009607,2024-03-25,C00646,P0070,3,25134.47,10,67863.07,61395.57,6467.5,PM001,S001,Delivered
O009608,2025-08-14,C00941,P0366,1,59345.4,20,47476.32,36703.79,10772.53,PM002,S001,Delivered
O009609,2025-09-13,C04338,P0498,3,46507.43,10,125570.06,116748.78,8821.28,PM003,S001,Delivered
O009610,2024-11-12,C00343,P0075,1,67379.9,20,0.0,46024.24,0.0,PM001,S001,Cancelled
O009611,2024-06-12,C01667,P0135,1,56593.37,20,45274.7,34816.11,10458.59,PM003,S001,Delivered
O009612,2025-09-06,C02465,P0431,1,25719.83,5,24433.84,18038.3,6395.54,PM004,S001,Delivered
O009613,2025-09-16,C00038,P0225,3,26931.29,0,80793.87,57393.78,23400.09,PM001,S001,Delivered
O009614,2024-09-08,C04432,P0378,1,50544.92,0,50544.92,33180.64,17364.28,PM001,S001,Delivered
O009615,2024-05-31,C02161,P0138,1,73392.87,10,66053.58,49722.34,16331.24,PM001,S001,Delivered
O009616,2024-12-01,C00251,P0341,4,73931.23,0,295724.92,189603.84,106121.08,PM002,S002,Delivered
O009617,2025-01-02,C03417,P0201,1,6212.17,10,5590.95,4485.89,1105.06,PM003,S001,Delivered
O009618,2025-08-22,C03946,P0375,5,24238.87,15,0.0,75636.0,0.0,PM001,S001,Cancelled
O009619,2024-04-09,C00264,P0414,1,29962.4,20,23969.92,21142.85,2827.07,PM001,S001,Delivered
O009620,2024-04-29,C04995,P0432,2,73134.3,20,117014.88,90612.28,26402.6,PM003,S001,Delivered
O009621,2025-01-19,C04677,P0240,1,1374.43,0,1374.43,983.05,391.38,PM003,S001,Delivered
O009622,2024-10-29,C01415,P0025,1,30210.98,20,24168.78,20874.04,3294.74,PM002,S001,Delivered
O009623,2025-12-16,C01622,P0217,3,56493.43,0,169480.29,122575.86,46904.43,PM002,S001,Delivered
O009624,2024-05-28,C01754,P0369,4,45429.44,25,136288.32,148490.48,-12202.16,PM001,S001,Delivered
O009625,2024-07-19,C00562,P0280,4,7166.02,0,28664.08,17503.08,11161.0,PM001,S001,Delivered
O009626,2024-01-03,C03583,P0012,3,63488.91,25,142850.05,119193.27,23656.78,PM001,S002,Delivered
O009627,2025-02-03,C01158,P0199,2,56261.48,10,101270.66,90693.56,10577.1,PM003,S001,Delivered
O009628,2024-03-08,C01766,P0418,1,18601.57,15,15811.33,14831.44,979.89,PM002,S001,Delivered
O009629,2024-06-02,C04157,P0387,1,59077.56,0,59077.56,36334.36,22743.2,PM003,S002,Returned
O009630,2025-05-08,C03836,P0134,1,23644.2,0,23644.2,20336.55,3307.65,PM002,S002,Delivered
O009631,2024-06-30,C03542,P0315,1,14696.74,15,12492.23,12150.95,341.28,PM002,S001,Delivered
O009632,2025-06-08,C03130,P0411,5,36129.52,10,162582.84,113940.8,48642.04,PM001,S001,Delivered
O009633,2024-07-07,C03257,P0083,1,62492.17,20,49993.74,45664.78,4328.96,PM002,S001,Delivered
O009634,2024-01-20,C03104,P0328,2,24445.78,15,41557.83,33997.66,7560.17,PM004,S002,Delivered
O009635,2024-10-09,C04753,P0036,4,60019.13,10,216068.87,146450.8,69618.07,PM002,S002,Delivered
O009636,2024-01-10,C04265,P0317,1,60329.46,10,54296.51,38012.39,16284.12,PM002,S001,Delivered
O009637,2025-11-30,C01046,P0231,3,24795.46,10,66947.74,45919.98,21027.76,PM001,S002,Delivered
O009638,2025-06-14,C02858,P0100,2,61581.76,15,104688.99,76125.24,28563.75,PM003,S001,Pending
O009639,2025-10-16,C01103,P0466,1,30127.62,20,24102.1,20789.29,3312.81,PM003,S001,Delivered
O009640,2025-09-06,C02736,P0199,4,56261.48,15,191289.03,181387.12,9901.91,PM003,S001,Delivered
O009641,2024-10-29,C00387,P0193,1,68991.25,0,68991.25,49239.37,19751.88,PM001,S002,Delivered
O009642,2024-08-28,C01613,P0389,1,19120.81,10,17208.73,15736.23,1472.5,PM001,S001,Delivered
O009643,2024-05-31,C01566,P0170,2,51946.11,10,93503.0,86822.44,6680.56,PM001,S001,Delivered
O009644,2024-12-02,C03356,P0142,1,17646.99,10,15882.29,14539.7,1342.59,PM004,S002,Delivered
O009645,2024-07-06,C02377,P0248,1,50603.68,5,48073.5,33342.95,14730.55,PM005,S002,Delivered
O009646,2025-04-08,C02508,P0321,4,47208.67,10,169951.21,162196.28,7754.93,PM002,S002,Returned
O009647,2025-12-22,C02201,P0012,1,63488.91,15,53965.57,39731.09,14234.48,PM002,S001,Delivered
O009648,2024-06-25,C04005,P0211,2,36595.34,5,69531.15,54735.5,14795.65,PM001,S001,Delivered
O009649,2025-12-06,C02773,P0386,2,46681.14,20,74689.82,57390.6,17299.22,PM001,S001,Delivered
O009650,2024-06-25,C00807,P0270,2,54046.3,5,102687.97,89810.7,12877.27,PM001,S002,Delivered
O009651,2025-02-18,C03784,P0323,1,20154.03,10,18138.63,15710.12,2428.51,PM003,S001,Delivered
O009652,2025-07-31,C03030,P0115,2,44307.51,10,79753.52,54927.08,24826.44,PM001,S001,Pending
O009653,2024-11-05,C00641,P0355,1,61615.13,15,52372.86,49917.96,2454.9,PM004,S001,Delivered
O009654,2024-01-02,C04087,P0461,1,75694.93,15,64340.69,45923.67,18417.02,PM002,S002,Delivered
O009655,2024-11-12,C02996,P0497,1,27454.06,20,21963.25,23116.17,-1152.92,PM004,S003,Delivered
O009656,2025-05-23,C02239,P0323,2,20154.03,15,34261.85,31420.24,2841.61,PM004,S001,Delivered
O009657,2025-07-25,C02100,P0270,1,54046.3,5,51343.98,44905.35,6438.63,PM004,S001,Delivered
O009658,2025-01-02,C02643,P0418,2,18601.57,5,35342.98,29662.88,5680.1,PM002,S001,Delivered
O009659,2025-07-08,C02389,P0301,1,46316.75,0,46316.75,34391.32,11925.43,PM004,S001,Delivered
O009660,2025-08-27,C04113,P0137,2,56227.31,5,106831.89,88041.66,18790.23,PM003,S001,Delivered
O009661,2024-08-13,C04086,P0394,1,2823.54,0,2823.54,1723.24,1100.3,PM001,S001,Delivered
O009662,2025-04-24,C00242,P0392,3,5979.52,15,15247.78,14682.81,564.97,PM002,S001,Delivered
O009663,2024-03-03,C03750,P0157,4,45290.76,15,153988.58,152858.88,1129.7,PM005,S001,Delivered
O009664,2024-10-06,C04747,P0061,2,13088.9,15,22251.13,22304.14,-53.01,PM004,S002,Delivered
O009665,2024-01-14,C01435,P0438,1,54476.44,0,54476.44,41210.08,13266.36,PM001,S001,Delivered
O009666,2024-01-28,C04390,P0423,4,30745.42,5,116832.6,85287.92,31544.68,PM001,S002,Delivered
O009667,2024-05-21,C01434,P0289,2,54920.22,10,98856.4,75639.4,23217.0,PM001,S001,Delivered
O009668,2025-09-11,C04769,P0407,3,53425.2,20,128220.48,129557.43,-1336.95,PM001,S001,Delivered
O009669,2025-08-12,C01440,P0328,2,24445.78,20,39113.25,33997.66,5115.59,PM005,S002,Delivered
O009670,2025-04-17,C04278,P0383,1,20477.19,10,18429.47,16018.51,2410.96,PM002,S002,Delivered
O009671,2025-06-07,C02969,P0168,2,7091.8,5,13474.42,10336.44,3137.98,PM001,S002,Delivered
O009672,2024-07-02,C04888,P0358,2,12562.6,10,22612.68,15854.58,6758.1,PM001,S001,Delivered
O009673,2024-11-12,C04763,P0023,1,42198.71,0,42198.71,35533.83,6664.88,PM004,S002,Delivered
O009674,2024-12-26,C04822,P0059,3,11802.2,5,33636.27,22354.71,11281.56,PM005,S001,Delivered
O009675,2025-03-20,C04449,P0434,1,5819.36,0,0.0,4207.39,0.0,PM001,S001,Cancelled
O009676,2024-10-22,C04165,P0356,3,41618.82,15,106127.99,79523.22,26604.77,PM003,S001,Delivered
O009677,2025-02-07,C00477,P0448,4,68576.52,25,205729.56,197877.4,7852.16,PM005,S001,Returned
O009678,2024-09-19,C04421,P0312,2,49721.68,0,99443.36,77270.5,22172.86,PM002,S002,Returned
O009679,2025-01-11,C03566,P0171,1,3292.86,0,3292.86,2722.39,570.47,PM002,S001,Delivered
O009680,2025-08-07,C01319,P0383,1,20477.19,5,19453.33,16018.51,3434.82,PM002,S001,Delivered
O009681,2024-03-08,C04179,P0084,2,65211.86,10,117381.35,81579.2,35802.15,PM001,S001,Delivered
O009682,2025-04-15,C03658,P0248,2,50603.68,10,91086.62,66685.9,24400.72,PM001,S001,Delivered
O009683,2024-02-16,C01289,P0314,2,10137.47,0,20274.94,14159.9,6115.04,PM003,S001,Delivered
O009684,2024-02-27,C00269,P0496,4,43263.18,0,173052.72,110063.2,62989.52,PM005,S001,Delivered
O009685,2024-01-24,C02936,P0384,2,15127.83,5,28742.88,18370.1,10372.78,PM002,S001,Delivered
O009686,2024-10-16,C04397,P0396,2,46980.36,10,84564.65,64421.68,20142.97,PM001,S001,Delivered
O009687,2025-03-19,C01022,P0420,1,15452.18,15,0.0,9820.99,0.0,PM002,S001,Cancelled
O009688,2025-02-06,C00090,P0457,1,80642.27,25,60481.7,48911.12,11570.58,PM002,S001,Delivered
O009689,2024-01-24,C01926,P0481,2,1566.77,10,2820.19,2483.54,336.65,PM001,S002,Delivered
O009690,2024-03-04,C04456,P0134,2,23644.2,10,42559.56,40673.1,1886.46,PM001,S001,Delivered
O009691,2025-10-21,C03074,P0288,5,35513.23,15,150931.23,145247.55,5683.68,PM002,S001,Delivered
O009692,2025-09-19,C03248,P0193,2,68991.25,10,124184.25,98478.74,25705.51,PM001,S001,Delivered
O009693,2025-09-01,C01149,P0188,4,30857.66,10,111087.58,85784.36,25303.22,PM001,S001,Delivered
O009694,2024-08-26,C04823,P0438,3,54476.44,5,155257.85,123630.24,31627.61,PM001,S001,Delivered
O009695,2024-10-09,C01603,P0500,4,38467.04,25,115401.12,95552.96,19848.16,PM003,S003,Delivered
O009696,2025-03-17,C01803,P0152,3,21286.6,5,60666.81,44215.8,16451.01,PM002,S001,Delivered
O009697,2024-10-26,C00005,P0157,2,45290.76,15,76994.29,76429.44,564.85,PM002,S002,Delivered
O009698,2024-04-02,C02165,P0008,1,58498.42,0,58498.42,37283.83,21214.59,PM001,S001,Delivered
O009699,2025-07-30,C03062,P0269,2,57177.25,5,108636.78,97303.58,11333.2,PM001,S001,Delivered
O009700,2025-01-09,C00431,P0063,1,37302.66,15,31707.26,30808.49,898.77,PM001,S002,Returned
O009701,2025-11-16,C00390,P0025,2,30210.98,5,57400.86,41748.08,15652.78,PM001,S002,Delivered
O009702,2024-11-05,C03551,P0157,1,45290.76,5,43026.22,38214.72,4811.5,PM001,S001,Delivered
O009703,2024-06-15,C03543,P0187,2,35699.24,5,67828.56,43722.58,24105.98,PM001,S001,Delivered
O009704,2024-01-07,C01374,P0317,1,60329.46,0,60329.46,38012.39,22317.07,PM003,S001,Delivered
O009705,2024-02-12,C04840,P0088,1,33680.44,5,31996.42,25113.86,6882.56,PM003,S001,Pending
O009706,2024-12-05,C04180,P0125,1,31874.51,0,31874.51,26251.49,5623.02,PM001,S001,Delivered
O009707,2024-06-01,C02649,P0475,3,5395.91,25,12140.8,10922.61,1218.19,PM001,S001,Delivered
O009708,2024-02-12,C03299,P0243,2,22513.98,5,42776.56,33434.36,9342.2,PM001,S001,Delivered
O009709,2025-12-25,C00453,P0026,1,22274.01,10,20046.61,14887.35,5159.26,PM001,S001,Delivered
O009710,2024-07-19,C00323,P0084,1,65211.86,5,61951.27,40789.6,21161.67,PM001,S002,Delivered
O009711,2025-10-28,C04015,P0196,1,1372.58,5,0.0,906.04,0.0,PM001,S001,Cancelled
O009712,2025-10-26,C01989,P0278,2,33649.93,15,0.0,46804.78,0.0,PM002,S002,Cancelled
O009713,2025-07-01,C01129,P0135,4,56593.37,5,215054.81,139264.44,75790.37,PM004,S002,Delivered
O009714,2024-08-13,C01110,P0441,2,59167.87,0,118335.74,77539.8,40795.94,PM002,S001,Pending
O009715,2025-09-24,C02551,P0318,1,43885.43,5,41691.16,29198.53,12492.63,PM001,S001,Delivered
O009716,2025-06-04,C00506,P0378,3,50544.92,20,121307.81,99541.92,21765.89,PM002,S001,Delivered
O009717,2024-12-04,C01180,P0118,2,44400.35,10,79920.63,61041.86,18878.77,PM002,S001,Delivered
O009718,2024-11-30,C00496,P0402,4,17809.87,15,60553.56,53331.32,7222.24,PM005,S001,Delivered
O009719,2024-06-29,C00386,P0266,2,11697.04,0,23394.08,15908.1,7485.98,PM001,S001,Delivered
O009720,2025-06-16,C03535,P0287,1,60187.55,10,54168.8,43520.62,10648.18,PM004,S001,Delivered
O009721,2024-09-28,C03615,P0026,3,22274.01,0,66822.03,44662.05,22159.98,PM001,S002,Delivered
O009722,2024-07-12,C04772,P0183,2,24024.55,0,48049.1,31680.44,16368.66,PM003,S003,Delivered
O009723,2025-06-21,C01897,P0239,2,12641.86,10,22755.35,18335.66,4419.69,PM001,S002,Delivered
O009724,2025-04-25,C03855,P0109,2,37288.8,10,67119.84,48744.06,18375.78,PM001,S003,Delivered
O009725,2024-04-07,C03518,P0090,3,38421.72,5,109501.9,91535.85,17966.05,PM005,S003,Delivered
O009726,2025-03-05,C02335,P0382,2,65277.95,15,110972.52,98169.36,12803.16,PM003,S001,Delivered
O009727,2025-05-26,C04297,P0281,4,43182.48,15,146820.43,119943.52,26876.91,PM005,S003,Pending
O009728,2025-12-31,C00811,P0120,1,17426.34,10,15683.71,13496.7,2187.01,PM002,S001,Delivered
O009729,2024-11-22,C00883,P0180,3,24988.82,15,63721.49,58915.32,4806.17,PM003,S002,Returned
O009730,2025-07-31,C01403,P0018,3,15581.78,20,37396.27,30632.13,6764.14,PM002,S001,Delivered
O009731,2025-02-19,C03795,P0152,1,21286.6,25,15964.95,14738.6,1226.35,PM002,S002,Delivered
O009732,2024-04-20,C01289,P0108,3,26462.6,10,71449.02,65675.79,5773.23,PM002,S003,Delivered
O009733,2024-07-30,C00898,P0143,2,44046.66,0,88093.32,71082.52,17010.8,PM001,S002,Delivered
O009734,2025-11-13,C02405,P0384,1,15127.83,10,13615.05,9185.05,4430.0,PM001,S002,Delivered
O009735,2025-07-24,C01217,P0264,1,37276.08,15,31684.67,24135.05,7549.62,PM001,S001,Delivered
O009736,2024-01-30,C02956,P0043,1,13871.38,20,11097.1,9024.09,2073.01,PM002,S002,Delivered
O009737,2024-09-23,C04023,P0217,1,56493.43,5,53668.76,40858.62,12810.14,PM002,S001,Delivered
O009738,2025-10-27,C02954,P0483,3,8207.83,10,22161.14,17775.66,4385.48,PM003,S001,Delivered
O009739,2024-12-15,C03571,P0024,1,62676.53,15,53275.05,47504.64,5770.41,PM001,S001,Delivered
O009740,2025-05-28,C01089,P0494,2,36572.73,25,54859.1,57516.0,-2656.9,PM002,S001,Delivered
O009741,2025-11-11,C00317,P0250,3,48268.97,10,130326.22,122127.45,8198.77,PM001,S002,Delivered
O009742,2024-08-01,C03819,P0488,2,30035.48,0,60070.96,51479.86,8591.1,PM002,S001,Delivered
O009743,2024-09-07,C04555,P0373,4,42376.3,25,127128.9,109182.84,17946.06,PM003,S001,Delivered
O009744,2025-06-26,C00395,P0102,2,54134.51,0,108269.02,79065.66,29203.36,PM002,S002,Delivered
O009745,2024-11-14,C01574,P0469,1,44749.13,5,42511.67,30371.52,12140.15,PM001,S002,Delivered
O009746,2024-07-01,C03954,P0321,1,47208.67,10,42487.8,40549.07,1938.73,PM003,S001,Delivered
O009747,2024-07-07,C01063,P0026,1,22274.01,0,22274.01,14887.35,7386.66,PM003,S001,Delivered
O009748,2025-12-25,C02197,P0330,3,58137.16,20,139529.18,112837.92,26691.26,PM005,S001,Delivered
O009749,2024-05-06,C02424,P0154,2,68556.87,10,123402.37,94255.42,29146.95,PM003,S003,Delivered
O009750,2024-10-22,C02414,P0322,1,27485.17,5,0.0,22623.35,0.0,PM003,S003,Cancelled
O009751,2024-01-23,C04552,P0424,1,4019.79,5,3818.8,3482.33,336.47,PM004,S001,Delivered
O009752,2025-06-13,C04372,P0270,1,54046.3,0,54046.3,44905.35,9140.95,PM001,S001,Delivered
O009753,2024-03-19,C03582,P0417,2,56355.53,15,95804.4,70108.62,25695.78,PM003,S001,Returned
O009754,2025-06-29,C04259,P0441,1,59167.87,10,53251.08,38769.9,14481.18,PM001,S003,Delivered
O009755,2025-04-14,C01643,P0423,3,30745.42,0,92236.26,63965.94,28270.32,PM004,S002,Delivered
O009756,2025-09-10,C04896,P0129,2,58240.03,15,99008.05,80721.62,18286.43,PM002,S001,Delivered
O009757,2024-10-31,C04276,P0094,2,5219.27,20,0.0,6578.9,0.0,PM002,S001,Cancelled
O009758,2025-03-23,C01543,P0037,1,22993.19,10,20693.87,16649.16,4044.71,PM001,S003,Pending
O009759,2024-07-17,C02900,P0274,3,18315.94,25,41210.86,36546.99,4663.87,PM003,S001,Delivered
O009760,2024-07-09,C02035,P0158,2,47584.99,10,0.0,77160.28,0.0,PM001,S001,Cancelled
O009761,2024-08-19,C01479,P0155,1,37833.79,0,37833.79,23070.15,14763.64,PM003,S003,Delivered
O009762,2025-07-27,C01012,P0188,3,30857.66,25,69429.74,64338.27,5091.47,PM001,S002,Delivered
O009763,2025-07-07,C01432,P0433,1,44606.12,5,42375.81,35436.78,6939.03,PM001,S001,Delivered
O009764,2024-01-24,C03257,P0113,2,16294.29,15,27700.29,21066.08,6634.21,PM001,S003,Delivered
O009765,2025-11-05,C00457,P0030,2,45877.1,10,82578.78,56567.4,26011.38,PM001,S001,Delivered
O009766,2025-04-05,C03065,P0429,3,65619.57,0,196858.71,132669.3,64189.41,PM002,S001,Delivered
O009767,2024-07-01,C04052,P0245,1,47893.82,10,43104.44,31746.32,11358.12,PM001,S001,Returned
O009768,2025-03-08,C03577,P0100,1,61581.76,10,55423.58,38062.62,17360.96,PM001,S001,Delivered
O009769,2025-08-29,C02293,P0021,1,65009.87,15,55258.39,39462.59,15795.8,PM004,S002,Delivered
O009770,2024-03-23,C04880,P0438,5,54476.44,5,258763.09,206050.4,52712.69,PM001,S001,Delivered
O009771,2024-04-02,C01139,P0400,3,64730.01,25,145642.52,123006.15,22636.37,PM003,S002,Pending
O009772,2024-10-04,C02546,P0465,1,1599.66,15,1359.71,1078.59,281.12,PM001,S002,Delivered
O009773,2025-09-08,C01361,P0018,1,15581.78,10,14023.6,10210.71,3812.89,PM004,S001,Returned
O009774,2024-03-25,C03191,P0162,1,11635.87,10,10472.28,7435.81,3036.47,PM003,S001,Delivered
O009775,2025-07-26,C00056,P0405,5,12101.34,15,0.0,44418.05,0.0,PM004,S002,Cancelled
O009776,2024-07-26,C04520,P0460,2,51604.33,25,77406.5,80855.4,-3448.9,PM002,S002,Delivered
O009777,2025-10-31,C03192,P0159,2,12243.78,25,18365.67,18109.58,256.09,PM004,S001,Delivered
O009778,2025-08-03,C04146,P0010,1,48314.82,20,38651.86,31608.31,7043.55,PM001,S001,Delivered
O009779,2025-03-19,C03437,P0361,3,16701.35,0,50104.05,32925.3,17178.75,PM003,S001,Delivered
O009780,2025-01-04,C01960,P0250,1,48268.97,25,36201.73,40709.15,-4507.42,PM003,S001,Delivered
O009781,2025-10-12,C02130,P0004,3,61049.79,15,155676.96,134381.25,21295.71,PM005,S002,Delivered
O009782,2025-04-20,C04978,P0015,4,1578.86,10,5683.9,5014.56,669.34,PM001,S001,Delivered
O009783,2025-05-18,C00238,P0053,1,64415.87,0,64415.87,45291.3,19124.57,PM001,S001,Delivered
O009784,2024-08-18,C03040,P0187,4,35699.24,0,142796.96,87445.16,55351.8,PM002,S002,Delivered
O009785,2024-12-25,C00389,P0055,2,22033.7,10,39660.66,31126.5,8534.16,PM005,S003,Delivered
O009786,2025-07-16,C03407,P0446,3,28183.0,15,71866.65,60266.43,11600.22,PM001,S001,Returned
O009787,2024-01-19,C00685,P0426,2,13177.69,15,22402.07,16156.72,6245.35,PM001,S001,Delivered
O009788,2025-11-20,C03984,P0233,1,55697.89,10,50128.1,48122.62,2005.48,PM001,S001,Returned
O009789,2024-07-27,C00187,P0156,2,15553.53,15,26441.0,22605.46,3835.54,PM001,S001,Delivered
